timestamp,product_name,price_offered,inventory_level,budget_multiplier,purchased
2026-01-15 13:45:17,Eggs,0.94,6,1.04,1
2026-01-15 13:45:20,Milk,1.41,0,1.13,0
2026-01-15 13:45:21,Eggs,0.94,5,0.97,1
2026-01-15 13:45:22,Bread,1.03,0,1.41,0
2026-01-15 13:45:24,Eggs,0.94,4,1.27,1
2026-01-15 13:45:25,Milk,1.41,0,1.3,0
2026-01-15 13:45:26,Bread,1.03,0,0.74,0
2026-01-15 13:45:27,Eggs,0.94,3,0.63,0
2026-01-15 13:45:30,Eggs,0.94,3,0.99,1
2026-01-15 13:45:31,Meat,6.46,16,0.94,1
2026-01-15 13:45:33,Milk,1.41,0,1.31,0
2026-01-15 13:45:35,Eggs,0.94,2,1.03,1
2026-01-15 13:45:36,Bread,1.03,0,1.02,0
2026-01-15 13:45:39,Milk,1.41,0,0.91,0
2026-01-15 13:45:40,Meat,6.46,15,0.78,0
2026-01-15 13:45:41,Milk,1.41,0,0.48,0
2026-01-15 13:45:42,Eggs,0.94,1,0.99,1
2026-01-15 13:45:44,Bread,1.03,0,1.43,0
2026-01-15 13:45:46,Cheese,6.4,0,0.95,0
2026-01-15 13:45:47,Meat,6.46,15,0.93,1
2026-01-15 13:45:50,Bread,1.03,0,0.93,0
2026-01-15 13:45:51,Eggs,0.94,0,0.91,0
2026-01-15 13:45:53,Eggs,0.94,0,1.76,0
2026-01-15 13:45:54,Cheese,6.4,0,0.45,0
2026-01-15 13:45:55,Bread,1.03,0,0.99,0
2026-01-15 13:45:56,Meat,6.46,14,1.23,1
2026-01-15 13:45:58,Meat,6.46,13,1.03,1
2026-01-15 13:45:59,Meat,6.46,12,0.63,0
2026-01-15 13:46:00,Cheese,6.4,0,0.96,0
2026-01-15 13:46:02,Cheese,6.4,0,0.6,0
2026-01-15 13:46:04,Eggs,0.94,0,0.66,0
2026-01-15 13:46:05,Bread,1.03,0,1.54,0
2026-01-15 13:46:08,Bread,1.03,0,0.99,0
2026-01-15 13:46:11,Bread,1.03,0,1.05,0
2026-01-15 13:46:12,Cheese,6.4,0,0.52,0
2026-01-15 13:46:14,Meat,6.46,12,0.88,1
2026-01-15 13:46:18,Meat,6.46,11,0.99,1
2026-01-15 13:46:19,Cheese,6.4,0,0.71,0
2026-01-15 13:46:20,Milk,1.41,0,1.21,0
2026-01-15 13:46:21,Bread,1.03,0,1.05,0
2026-01-15 13:46:22,Eggs,0.94,0,0.73,0
2026-01-15 13:46:24,Meat,6.46,10,0.77,0
2026-01-15 13:46:25,Milk,1.41,0,1.33,0
2026-01-15 13:46:27,Milk,1.41,0,1.26,0
2026-01-15 13:46:28,Eggs,0.94,0,0.82,0
2026-01-15 13:46:29,Eggs,0.94,0,1.29,0
2026-01-15 13:46:30,Milk,1.41,0,1.32,0
2026-01-15 13:46:32,Milk,1.41,0,1.13,0
2026-01-15 13:46:33,Milk,1.41,0,1.35,0
2026-01-15 13:46:35,Bread,1.03,0,0.74,0
2026-01-15 13:46:37,Milk,1.41,0,0.98,0
2026-01-15 13:46:38,Milk,1.41,0,1.56,0
2026-01-15 13:46:39,Cheese,6.4,0,0.72,0
2026-01-15 13:46:41,Bread,1.03,0,0.21,0
2026-01-15 13:46:42,Bread,1.03,0,0.7,0
2026-01-15 13:46:44,Cheese,6.4,0,0.52,0
2026-01-15 13:46:48,Meat,6.46,10,1.56,1
2026-01-15 13:46:50,Eggs,0.94,0,0.9,0
2026-01-15 13:46:51,Milk,1.41,0,0.52,0
2026-01-15 13:46:52,Milk,1.41,0,0.81,0
2026-01-15 13:46:53,Cheese,6.4,0,0.91,0
2026-01-15 13:46:54,Meat,6.46,9,1.14,1
2026-01-15 13:46:55,Milk,1.41,0,0.91,0
2026-01-15 13:47:03,Eggs,0.94,0,1.18,0
2026-01-15 13:47:04,Bread,1.03,0,1.12,0
2026-01-15 13:47:05,Eggs,0.94,0,0.98,0
2026-01-15 13:47:07,Eggs,0.94,0,0.97,0
2026-01-15 13:47:08,Eggs,0.94,0,1.39,0
2026-01-15 13:47:10,Milk,1.41,0,0.9,0
2026-01-15 13:47:11,Bread,1.03,0,1.16,0
2026-01-15 13:47:12,Meat,6.46,8,1.04,1
2026-01-15 13:47:13,Eggs,0.94,0,1.22,0
2026-01-15 13:47:14,Eggs,0.94,0,1.1,0
2026-01-15 13:47:19,Cheese,6.4,0,0.73,0
2026-01-15 13:47:20,Cheese,6.4,0,1.41,0
2026-01-15 13:47:21,Milk,1.41,0,0.86,0
2026-01-15 13:47:22,Milk,1.41,0,0.65,0
2026-01-15 13:47:23,Bread,1.03,0,0.85,0
2026-01-15 13:47:24,Meat,6.46,7,0.74,0
2026-01-15 13:47:25,Eggs,0.94,0,0.67,0
2026-01-15 13:47:29,Milk,1.41,0,0.57,0
2026-01-15 13:47:30,Eggs,0.94,0,1.29,0
2026-01-15 13:47:32,Milk,1.41,0,0.65,0
2026-01-15 13:47:33,Milk,1.41,0,0.79,0
2026-01-15 13:47:35,Bread,1.03,0,0.62,0
2026-01-15 13:47:37,Cheese,6.4,0,0.58,0
2026-01-15 13:47:38,Bread,1.03,0,0.86,0
2026-01-15 13:47:40,Cheese,6.4,0,0.58,0
2026-01-15 13:47:42,Meat,6.46,7,1.22,1
2026-01-15 13:47:43,Bread,1.03,0,0.89,0
2026-01-15 13:47:44,Eggs,0.94,0,1.24,0
2026-01-15 13:47:48,Eggs,0.94,0,0.65,0
2026-01-15 13:47:49,Cheese,6.4,0,1.12,0
2026-01-15 13:47:51,Eggs,0.94,0,1.47,0
2026-01-15 13:47:52,Eggs,0.94,0,0.84,0
2026-01-15 13:47:54,Meat,6.46,6,1.29,1
2026-01-15 13:47:56,Meat,6.46,5,1.16,1
2026-01-15 13:47:58,Milk,1.41,0,0.96,0
2026-01-15 13:47:59,Milk,1.41,0,0.72,0
2026-01-15 13:48:01,Cheese,6.4,0,0.74,0
2026-01-15 13:48:03,Milk,1.41,0,1.0,0
2026-01-15 13:48:05,Bread,1.03,0,0.46,0
2026-01-15 13:48:07,Meat,6.46,4,0.57,0
2026-01-15 13:48:08,Meat,6.46,4,0.98,1
2026-01-15 13:48:09,Meat,6.46,3,1.03,1
2026-01-15 13:48:11,Bread,1.03,0,0.54,0
2026-01-15 13:48:12,Bread,1.03,0,0.89,0
2026-01-15 13:48:13,Cheese,6.4,0,1.12,0
2026-01-15 13:48:15,Bread,1.03,0,1.21,0
2026-01-15 13:48:17,Eggs,0.94,0,0.96,0
2026-01-15 13:48:19,Eggs,0.94,0,0.75,0
2026-01-15 13:48:20,Cheese,6.4,0,1.0,0
2026-01-15 13:48:21,Bread,1.03,0,1.39,0
2026-01-15 13:48:22,Bread,1.03,0,1.48,0
2026-01-15 13:48:24,Bread,1.03,0,0.61,0
2026-01-15 13:48:25,Bread,1.03,0,0.91,0
2026-01-15 13:48:27,Eggs,0.94,0,0.9,0
2026-01-15 13:48:28,Milk,1.41,0,0.96,0
2026-01-15 13:48:29,Bread,1.03,0,1.32,0
2026-01-15 13:48:33,Milk,1.41,0,1.07,0
2026-01-15 13:48:34,Cheese,6.4,0,0.73,0
2026-01-15 13:48:37,Bread,1.03,0,1.25,0
2026-01-15 13:48:38,Milk,1.41,0,1.25,0
2026-01-15 13:48:39,Eggs,0.94,0,0.75,0
2026-01-15 13:48:40,Milk,1.41,0,0.9,0
2026-01-15 13:48:41,Cheese,6.4,0,0.64,0
2026-01-15 13:48:42,Bread,1.03,0,0.89,0
2026-01-15 13:48:43,Eggs,0.94,0,1.29,0
2026-01-15 13:48:45,Meat,6.46,2,1.11,1
2026-01-15 13:48:47,Eggs,0.94,0,1.0,0
2026-01-15 13:48:48,Cheese,6.4,0,1.36,0
2026-01-15 13:48:49,Milk,1.41,0,0.92,0
2026-01-15 13:48:50,Bread,1.03,0,0.95,0
2026-01-15 13:48:51,Meat,6.46,1,1.09,1
2026-01-15 13:48:52,Cheese,6.4,0,1.28,0
2026-01-15 13:48:53,Eggs,0.94,0,1.14,0
2026-01-15 13:48:54,Eggs,0.94,0,1.05,0
2026-01-15 13:48:58,Milk,1.41,0,1.14,0
2026-01-15 13:48:59,Cheese,6.4,0,0.56,0
2026-01-15 13:49:00,Meat,6.46,0,1.12,0
